Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Tzo-AMta_006-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	7239.0	1877.0	718.0	605.0	381.0	81.0	82.0	37.0	0.0	0.0	31231.0	1472109.0
Tzo-AMta_006-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	7362.0	1907.0	714.0	623.0	391.0	84.0	63.0	47.0	4.0	0.0	30905.0	1472260.0
Tzo-AMta_007-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	27316.0	4778.0	3358.0	2158.0	1501.0	269.0	204.0	333.0	1.0	0.0	115851.0	5071348.0
Tzo-AMta_007-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	27224.0	4778.0	3287.0	2149.0	1397.0	271.0	205.0	320.0	9.0	0.0	114560.0	5072917.0
Tzo-AMta_008-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	25677.0	5232.0	3774.0	2016.0	1409.0	269.0	225.0	97.0	0.0	0.0	100476.0	5034594.0
Tzo-AMta_008-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	25604.0	5157.0	3799.0	2020.0	1391.0	286.0	228.0	118.0	11.0	0.0	100044.0	5035111.0
Tzo-AMta_009-Ex1-6D-lcwgs-1-1.clmp.fp2_r1_screen	28561.0	4042.0	2885.0	2337.0	1574.0	324.0	290.0	143.0	2.0	0.0	117063.0	5245545.0
Tzo-AMta_009-Ex1-6D-lcwgs-1-1.clmp.fp2_r2_screen	28481.0	3996.0	3004.0	2370.0	1537.0	362.0	272.0	120.0	4.0	0.0	116535.0	5246085.0
Tzo-AMta_010-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	29024.0	2986.0	2837.0	2208.0	1528.0	327.0	274.0	123.0	0.0	0.0	110063.0	5342142.0
Tzo-AMta_010-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	28717.0	2925.0	2868.0	2242.0	1454.0	353.0	300.0	142.0	6.0	0.0	109264.0	5343241.0
Tzo-AMta_011-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	317.0	52.0	18.0	25.0	19.0	5.0	6.0	4.0	0.0	0.0	1345.0	60797.0
Tzo-AMta_011-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	296.0	49.0	34.0	22.0	17.0	3.0	6.0	3.0	0.0	0.0	1323.0	60835.0
Tzo-AMta_012-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	20447.0	2173.0	2109.0	1684.0	1165.0	214.0	181.0	109.0	0.0	0.0	89794.0	3636135.0
Tzo-AMta_012-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	20479.0	2222.0	2180.0	1571.0	1112.0	231.0	199.0	126.0	4.0	0.0	89002.0	3636885.0
Tzo-AMta_013-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	20986.0	2706.0	2165.0	1762.0	1153.0	245.0	198.0	113.0	0.0	0.0	76636.0	3761314.0
Tzo-AMta_013-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	21130.0	2757.0	2230.0	1740.0	1148.0	247.0	221.0	111.0	5.0	0.0	75988.0	3761701.0
Tzo-AMta_014-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	15921.0	3107.0	1821.0	1368.0	910.0	229.0	180.0	90.0	11.0	0.0	60053.0	3198254.0
Tzo-AMta_014-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	16088.0	3043.0	1818.0	1334.0	925.0	206.0	177.0	77.0	1.0	0.0	60021.0	3198254.0
Tzo-AMta_015-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	32799.0	3776.0	3867.0	2654.0	1880.0	489.0	405.0	127.0	27.0	0.0	110182.0	6017935.0
Tzo-AMta_015-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	32978.0	3701.0	3724.0	2792.0	1869.0	460.0	419.0	141.0	9.0	0.0	109496.0	6018552.0
Tzo-AMta_016-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	18617.0	4223.0	2033.0	1504.0	1028.0	196.0	187.0	83.0	15.0	0.0	77877.0	3605192.0
Tzo-AMta_016-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	18725.0	4179.0	2021.0	1483.0	1016.0	193.0	171.0	73.0	6.0	0.0	77154.0	3605934.0
Tzo-AMta_017-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	27872.0	6879.0	3037.0	2240.0	1430.0	313.0	217.0	115.0	29.0	0.0	113354.0	5062161.0
Tzo-AMta_017-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	27954.0	6827.0	3056.0	2195.0	1404.0	277.0	212.0	104.0	6.0	0.0	112408.0	5063204.0
Tzo-AMta_018-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	19667.0	2782.0	2290.0	1736.0	1047.0	242.0	224.0	87.0	13.0	0.0	66762.0	3539242.0
Tzo-AMta_018-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	19934.0	2766.0	2286.0	1702.0	981.0	248.0	225.0	71.0	2.0	0.0	66272.0	3539605.0
Tzo-AMta_019-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	19210.0	4009.0	2468.0	1640.0	1055.0	257.0	219.0	89.0	15.0	0.0	63749.0	3500728.0
Tzo-AMta_019-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	19186.0	4004.0	2461.0	1598.0	1045.0	247.0	224.0	80.0	3.0	0.0	63504.0	3501087.0
Tzo-AMta_020-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	22535.0	3209.0	2346.0	1747.0	1143.0	245.0	213.0	111.0	20.0	0.0	83647.0	4282328.0
Tzo-AMta_020-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	22264.0	3170.0	2463.0	1800.0	1190.0	246.0	233.0	106.0	0.0	0.0	83304.0	4282768.0
Tzo-AMta_021-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	13400.0	1583.0	1566.0	1169.0	761.0	171.0	154.0	50.0	10.0	1.0	46243.0	2815760.0
Tzo-AMta_021-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	13343.0	1518.0	1539.0	1183.0	775.0	177.0	145.0	55.0	5.0	0.0	46368.0	2815760.0
Tzo-AMta_022-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	27926.0	4084.0	3071.0	2282.0	1538.0	368.0	342.0	151.0	5.0	0.0	104473.0	5361099.0
Tzo-AMta_022-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	28020.0	4129.0	3108.0	2359.0	1511.0	311.0	298.0	124.0	1.0	0.0	103829.0	5361649.0
Tzo-AMta_023-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	24234.0	2584.0	4791.0	2007.0	1344.0	323.0	305.0	102.0	3.0	0.0	76122.0	3999000.0
Tzo-AMta_023-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	24521.0	2670.0	4764.0	2031.0	1319.0	325.0	294.0	85.0	4.0	0.0	75391.0	3999411.0
Tzo-AMta_024-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	21052.0	3366.0	2698.0	1660.0	1012.0	269.0	203.0	78.0	2.0	0.0	77161.0	3548969.0
Tzo-AMta_024-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	21035.0	3340.0	2776.0	1626.0	991.0	286.0	212.0	76.0	8.0	0.0	76785.0	3549335.0
Tzo-AMta_025-Ex1-1E-lcwgs-2-1.clmp.fp2_r1_screen	11225.0	8960.0	1455.0	938.0	559.0	108.0	111.0	39.0	5.0	0.0	42087.0	2154382.0
Tzo-AMta_025-Ex1-1E-lcwgs-2-1.clmp.fp2_r2_screen	11377.0	8856.0	1351.0	987.0	588.0	93.0	100.0	60.0	1.0	0.0	41630.0	2154826.0
Tzo-AMta_025-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	13006.0	1553.0	1210.0	1064.0	815.0	129.0	107.0	99.0	0.0	0.0	52977.0	2606758.0
Tzo-AMta_025-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	13009.0	1474.0	1200.0	1011.0	786.0	115.0	95.0	97.0	2.0	0.0	52368.0	2607561.0
Tzo-AMta_026-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	21618.0	2788.0	2125.0	1617.0	1028.0	251.0	182.0	93.0	3.0	0.0	72768.0	3544239.0
Tzo-AMta_026-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	21558.0	2770.0	2123.0	1672.0	1026.0	236.0	194.0	90.0	3.0	0.0	72436.0	3544604.0
Tzo-AMta_027-Ex1-1C-lcwgs-2-1.clmp.fp2_r1_screen	2622.0	439.0	232.0	176.0	115.0	23.0	21.0	11.0	0.0	0.0	9768.0	410839.0
Tzo-AMta_027-Ex1-1C-lcwgs-2-1.clmp.fp2_r2_screen	2722.0	415.0	230.0	212.0	112.0	25.0	17.0	7.0	2.0	0.0	9707.0	410797.0
Tzo-AMta_027-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	3263.0	918.0	320.0	244.0	154.0	31.0	29.0	11.0	0.0	0.0	12748.0	714393.0
Tzo-AMta_027-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	3274.0	885.0	338.0	287.0	153.0	25.0	26.0	7.0	0.0	0.0	12503.0	714613.0
Tzo-AMta_028-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	13406.0	2703.0	1258.0	1035.0	701.0	134.0	106.0	84.0	2.0	0.0	55098.0	2748456.0
Tzo-AMta_028-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	13404.0	2624.0	1284.0	1038.0	719.0	115.0	115.0	84.0	2.0	0.0	54295.0	2749303.0
Tzo-AMta_029-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	11589.0	2580.0	1182.0	947.0	590.0	114.0	94.0	57.0	1.0	0.0	42570.0	2460248.0
Tzo-AMta_029-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	11624.0	2610.0	1183.0	955.0	588.0	92.0	88.0	53.0	3.0	0.0	42024.0	2460752.0
Tzo-AMta_030-Ex1-9A-lcwgs-1-1.clmp.fp2_r1_screen	1555.0	475.0	185.0	146.0	78.0	15.0	14.0	7.0	1.0	0.0	6172.0	375698.0
Tzo-AMta_030-Ex1-9A-lcwgs-1-1.clmp.fp2_r2_screen	1618.0	477.0	193.0	145.0	81.0	19.0	17.0	6.0	0.0	0.0	6131.0	375659.0
Tzo-AMta_031-Ex1-9B-lcwgs-1-1.clmp.fp2_r1_screen	27745.0	7584.0	3119.0	2342.0	1556.0	375.0	298.0	137.0	20.0	0.0	98827.0	4965984.0
Tzo-AMta_031-Ex1-9B-lcwgs-1-1.clmp.fp2_r2_screen	28120.0	7607.0	3111.0	2395.0	1508.0	332.0	284.0	135.0	5.0	0.0	97995.0	4966495.0
Tzo-AMvi_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	1312.0	146.0	213.0	105.0	71.0	22.0	19.0	3.0	0.0	0.0	4789.0	171449.0
Tzo-AMvi_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	1351.0	163.0	216.0	115.0	69.0	15.0	17.0	0.0	0.0	0.0	4752.0	171431.0
Tzo-AMvi_002-Ex1-1E-lcwgs-1-1.clmp.fp2_r1_screen	1270.0	624.0	693.0	145.0	52.0	27.0	20.0	7.0	0.0	0.0	4521.0	182787.0
Tzo-AMvi_002-Ex1-1E-lcwgs-1-1.clmp.fp2_r2_screen	1276.0	597.0	696.0	149.0	56.0	17.0	16.0	6.0	1.0	0.0	4450.0	182882.0
Tzo-AMvi_003-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	4733.0	935.0	2757.0	467.0	290.0	70.0	95.0	25.0	0.0	0.0	14194.0	573018.0
Tzo-AMvi_003-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	4821.0	891.0	2680.0	458.0	280.0	91.0	76.0	25.0	0.0	0.0	14303.0	572959.0
Tzo-AMvi_004-Ex1-2E-lcwgs-1-1.clmp.fp2_r1_screen	602.0	132.0	98.0	59.0	39.0	11.0	10.0	4.0	0.0	0.0	1858.0	78704.0
Tzo-AMvi_004-Ex1-2E-lcwgs-1-1.clmp.fp2_r2_screen	631.0	124.0	100.0	41.0	35.0	7.0	10.0	2.0	1.0	0.0	1886.0	78680.0
Tzo-AMvi_005-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	11495.0	1749.0	2390.0	1013.0	652.0	168.0	150.0	65.0	1.0	0.0	38483.0	1595751.0
Tzo-AMvi_005-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	11691.0	1755.0	2320.0	1015.0	671.0	190.0	166.0	61.0	0.0	0.0	38297.0	1595751.0
Tzo-AMvi_006-Ex1-1A-lcwgs-2-1.clmp.fp2_r1_screen	27207.0	212476.0	11626.0	1245.0	344.0	104.0	98.0	118.0	7.0	0.0	258950.0	1320949.0
Tzo-AMvi_006-Ex1-1A-lcwgs-2-1.clmp.fp2_r2_screen	27113.0	206530.0	11737.0	1239.0	337.0	113.0	79.0	131.0	1.0	0.0	245648.0	1340196.0
Tzo-AMvi_007-Ex1-4A-lcwgs-1-1.clmp.fp2_r1_screen	442.0	71.0	56.0	30.0	25.0	4.0	4.0	1.0	1.0	0.0	1265.0	56695.0
Tzo-AMvi_007-Ex1-4A-lcwgs-1-1.clmp.fp2_r2_screen	439.0	67.0	58.0	39.0	23.0	5.0	10.0	3.0	0.0	0.0	1284.0	56666.0
Tzo-AMvi_008-Ex1-1B-lcwgs-2-1.clmp.fp2_r1_screen	7768.0	22128.0	6474.0	775.0	473.0	123.0	138.0	47.0	5.0	0.0	42056.0	1034027.0
Tzo-AMvi_008-Ex1-1B-lcwgs-2-1.clmp.fp2_r2_screen	7920.0	21665.0	6474.0	750.0	461.0	103.0	96.0	56.0	1.0	0.0	40678.0	1035810.0
Tzo-AMvi_009-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	343.0	40.0	69.0	40.0	15.0	10.0	4.0	3.0	0.0	0.0	980.0	43110.0
Tzo-AMvi_009-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	333.0	43.0	67.0	37.0	11.0	6.0	8.0	6.0	0.0	0.0	1002.0	43101.0
Tzo-AMvi_010-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	239.0	92.0	81.0	17.0	10.0	3.0	8.0	1.0	0.0	0.0	923.0	35067.0
Tzo-AMvi_010-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	246.0	84.0	82.0	25.0	9.0	4.0	4.0	1.0	0.0	0.0	887.0	35099.0
Tzo-AMvi_011-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	125.0	24.0	147.0	10.0	7.0	1.0	2.0	0.0	0.0	0.0	413.0	16658.0
Tzo-AMvi_011-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	135.0	27.0	140.0	19.0	9.0	2.0	2.0	1.0	0.0	0.0	415.0	16637.0
Tzo-AMvi_012-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	1168.0	98.0	210.0	109.0	70.0	18.0	17.0	3.0	0.0	0.0	3935.0	146048.0
Tzo-AMvi_012-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	1272.0	94.0	201.0	89.0	64.0	18.0	19.0	5.0	0.0	0.0	3866.0	146048.0
Tzo-AMvi_013-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	672.0	80.0	94.0	64.0	31.0	8.0	6.0	2.0	0.0	0.0	2332.0	93149.0
Tzo-AMvi_013-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	658.0	86.0	92.0	56.0	28.0	13.0	10.0	0.0	0.0	0.0	2307.0	93188.0
Tzo-AMvi_014-Ex1-1C-lcwgs-2-1.clmp.fp2_r1_screen	65.0	39.0	5.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	235.0	7155.0
Tzo-AMvi_014-Ex1-1C-lcwgs-2-1.clmp.fp2_r2_screen	60.0	42.0	7.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	247.0	7142.0
Tzo-AMvi_015-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	2029.0	424.0	337.0	192.0	130.0	35.0	28.0	12.0	0.0	0.0	6583.0	285390.0
Tzo-AMvi_015-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	2153.0	399.0	325.0	195.0	118.0	24.0	30.0	7.0	0.0	0.0	6519.0	285390.0
Tzo-AMvi_016-Ex1-2F-lcwgs-1-1.clmp.fp2_r1_screen	255.0	116.0	49.0	24.0	15.0	6.0	4.0	1.0	1.0	0.0	947.0	31783.0
Tzo-AMvi_016-Ex1-2F-lcwgs-1-1.clmp.fp2_r2_screen	248.0	115.0	42.0	28.0	8.0	1.0	2.0	1.0	0.0	0.0	953.0	31803.0
Tzo-AMvi_017-Ex1-3B-lcwgs-1-1.clmp.fp2_r1_screen	419.0	169.0	75.0	33.0	21.0	3.0	3.0	2.0	0.0	0.0	1437.0	53827.0
Tzo-AMvi_017-Ex1-3B-lcwgs-1-1.clmp.fp2_r2_screen	430.0	165.0	82.0	33.0	13.0	7.0	4.0	0.0	1.0	0.0	1438.0	53816.0
Tzo-AMvi_018-Ex1-3F-lcwgs-1-1.clmp.fp2_r1_screen	229.0	179.0	66.0	31.0	10.0	3.0	3.0	1.0	0.0	0.0	1065.0	31267.0
Tzo-AMvi_018-Ex1-3F-lcwgs-1-1.clmp.fp2_r2_screen	198.0	158.0	64.0	27.0	8.0	1.0	2.0	0.0	0.0	0.0	1070.0	31326.0
Tzo-AMvi_019-Ex1-1D-lcwgs-2-1.clmp.fp2_r1_screen	49.0	20.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	194.0	5996.0
Tzo-AMvi_019-Ex1-1D-lcwgs-2-1.clmp.fp2_r2_screen	44.0	26.0	8.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	198.0	5981.0
Tzo-AMvi_020-Ex1-4F-lcwgs-1-1.clmp.fp2_r1_screen	228.0	105.0	30.0	30.0	18.0	3.0	1.0	0.0	0.0	0.0	963.0	33843.0
Tzo-AMvi_020-Ex1-4F-lcwgs-1-1.clmp.fp2_r2_screen	241.0	101.0	38.0	25.0	18.0	3.0	3.0	0.0	0.0	0.0	935.0	33857.0
Tzo-AMvi_021-Ex1-1E-lcwgs-2-1.clmp.fp2_r1_screen	19893.0	71971.0	11375.0	1950.0	959.0	204.0	214.0	97.0	10.0	0.0	103933.0	2190824.0
Tzo-AMvi_021-Ex1-1E-lcwgs-2-1.clmp.fp2_r2_screen	20035.0	69848.0	11331.0	1897.0	900.0	203.0	209.0	81.0	3.0	0.0	99135.0	2197788.0
Tzo-AMvi_022-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	678.0	355.0	145.0	69.0	43.0	11.0	10.0	4.0	0.0	0.0	2697.0	96780.0
Tzo-AMvi_022-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	667.0	353.0	152.0	71.0	52.0	9.0	11.0	2.0	0.0	0.0	2715.0	96760.0
Tzo-AMvi_023-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	115.0	23.0	87.0	10.0	6.0	2.0	2.0	2.0	0.0	0.0	420.0	14838.0
Tzo-AMvi_023-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	120.0	26.0	89.0	10.0	9.0	1.0	2.0	0.0	0.0	0.0	407.0	14841.0
Tzo-AMvi_024-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	1001.0	210.0	404.0	79.0	76.0	19.0	8.0	5.0	0.0	0.0	3460.0	125611.0
Tzo-AMvi_024-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	1006.0	191.0	410.0	95.0	56.0	11.0	19.0	5.0	0.0	0.0	3469.0	125611.0
Tzo-AMvi_025-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	1881.0	252.0	248.0	185.0	103.0	33.0	29.0	8.0	0.0	0.0	5832.0	249568.0
Tzo-AMvi_025-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	1909.0	224.0	262.0	187.0	96.0	29.0	35.0	14.0	0.0	0.0	5815.0	249568.0
Tzo-AMvi_026-Ex1-1G-lcwgs-1-1.clmp.fp2_r1_screen	1020.0	473.0	622.0	94.0	59.0	14.0	16.0	4.0	0.0	0.0	3715.0	152315.0
Tzo-AMvi_026-Ex1-1G-lcwgs-1-1.clmp.fp2_r2_screen	1057.0	460.0	594.0	89.0	51.0	16.0	10.0	7.0	0.0	0.0	3765.0	152283.0
Tzo-AMvi_027-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	1414.0	216.0	287.0	113.0	70.0	18.0	22.0	4.0	0.0	0.0	4681.0	193307.0
Tzo-AMvi_027-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	1466.0	209.0	263.0	120.0	71.0	16.0	28.0	11.0	0.0	0.0	4661.0	193287.0
Tzo-AMvi_028-Ex1-2G-lcwgs-1-1.clmp.fp2_r1_screen	1095.0	133.0	144.0	117.0	79.0	20.0	14.0	5.0	0.0	0.0	3476.0	140538.0
Tzo-AMvi_028-Ex1-2G-lcwgs-1-1.clmp.fp2_r2_screen	1119.0	140.0	148.0	93.0	70.0	15.0	12.0	2.0	0.0	0.0	3498.0	140524.0
Tzo-AMvi_029-Ex1-3C-lcwgs-1-1.clmp.fp2_r1_screen	87.0	18.0	11.0	4.0	4.0	2.0	1.0	2.0	0.0	0.0	298.0	12180.0
Tzo-AMvi_029-Ex1-3C-lcwgs-1-1.clmp.fp2_r2_screen	109.0	18.0	10.0	10.0	2.0	1.0	1.0	1.0	0.0	0.0	285.0	12170.0
Tzo-AMvi_030-Ex1-3G-lcwgs-1-1.clmp.fp2_r1_screen	1393.0	328.0	275.0	138.0	87.0	20.0	15.0	8.0	0.0	0.0	4726.0	192132.0
Tzo-AMvi_030-Ex1-3G-lcwgs-1-1.clmp.fp2_r2_screen	1443.0	320.0	275.0	128.0	79.0	25.0	17.0	6.0	0.0	0.0	4717.0	192112.0
Tzo-AMvi_031-Ex1-4C-lcwgs-1-1.clmp.fp2_r1_screen	224.0	23.0	25.0	15.0	5.0	0.0	2.0	0.0	0.0	0.0	579.0	26228.0
Tzo-AMvi_031-Ex1-4C-lcwgs-1-1.clmp.fp2_r2_screen	201.0	23.0	23.0	19.0	11.0	2.0	1.0	2.0	0.0	0.0	599.0	26220.0
Tzo-AMvi_032-Ex1-4G-lcwgs-1-1.clmp.fp2_r1_screen	861.0	1154.0	209.0	118.0	56.0	17.0	7.0	11.0	1.0	0.0	3043.0	122481.0
Tzo-AMvi_032-Ex1-4G-lcwgs-1-1.clmp.fp2_r2_screen	894.0	1131.0	222.0	146.0	55.0	12.0	11.0	20.0	0.0	0.0	2999.0	122468.0
Tzo-AMvi_033-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	680.0	465.0	236.0	81.0	56.0	14.0	7.0	7.0	0.0	0.0	2595.0	105969.0
Tzo-AMvi_033-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	742.0	462.0	237.0	85.0	53.0	12.0	13.0	3.0	0.0	0.0	2611.0	105892.0
Tzo-AMvi_034-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	2799.0	2992.0	933.0	248.0	147.0	37.0	36.0	20.0	1.0	0.0	8889.0	363655.0
Tzo-AMvi_034-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	2762.0	2977.0	941.0	296.0	133.0	43.0	44.0	20.0	0.0	0.0	8848.0	363693.0
Tzo-AMvi_035-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	402.0	91.0	90.0	41.0	14.0	8.0	3.0	2.0	0.0	0.0	1397.0	50180.0
Tzo-AMvi_035-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	365.0	104.0	101.0	40.0	22.0	10.0	2.0	0.0	0.0	0.0	1362.0	50222.0
Tzo-AMvi_036-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	561.0	1163.0	246.0	92.0	33.0	7.0	8.0	6.0	0.0	0.0	2323.0	77748.0
Tzo-AMvi_036-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	621.0	1130.0	238.0	93.0	37.0	5.0	6.0	8.0	0.0	0.0	2260.0	77789.0
Tzo-AMvi_037-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	105.0	11.0	6.0	11.0	4.0	2.0	0.0	1.0	0.0	0.0	341.0	13851.0
Tzo-AMvi_037-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	96.0	14.0	16.0	10.0	2.0	0.0	2.0	2.0	0.0	0.0	352.0	13838.0
Tzo-AMvi_038-Ex1-1H-lcwgs-1-1.clmp.fp2_r1_screen	653.0	181.0	171.0	63.0	37.0	9.0	8.0	7.0	0.0	0.0	2324.0	77583.0
Tzo-AMvi_038-Ex1-1H-lcwgs-1-1.clmp.fp2_r2_screen	602.0	199.0	169.0	70.0	32.0	7.0	18.0	9.0	0.0	0.0	2322.0	77608.0
Tzo-AMvi_039-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	177.0	43.0	26.0	19.0	10.0	2.0	2.0	1.0	0.0	0.0	646.0	25207.0
Tzo-AMvi_039-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	187.0	38.0	37.0	26.0	11.0	4.0	5.0	3.0	0.0	0.0	630.0	25192.0
Tzo-AMvi_040-Ex1-2H-lcwgs-1-1.clmp.fp2_r1_screen	279.0	39.0	38.0	28.0	14.0	6.0	4.0	2.0	0.0	0.0	878.0	34770.0
Tzo-AMvi_040-Ex1-2H-lcwgs-1-1.clmp.fp2_r2_screen	277.0	43.0	35.0	20.0	16.0	4.0	8.0	3.0	0.0	0.0	875.0	34777.0
Tzo-AMvi_041-Ex1-3D-lcwgs-1-1.clmp.fp2_r1_screen	17.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	93.0	3019.0
Tzo-AMvi_041-Ex1-3D-lcwgs-1-1.clmp.fp2_r2_screen	29.0	3.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	86.0	3014.0
Tzo-AMvi_042-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	510.0	265.0	107.0	61.0	34.0	5.0	8.0	8.0	0.0	0.0	2333.0	79308.0
Tzo-AMvi_042-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	575.0	257.0	100.0	42.0	31.0	5.0	7.0	4.0	0.0	0.0	2277.0	79341.0
Tzo-AMvi_043-Ex1-4D-lcwgs-1-1.clmp.fp2_r1_screen	426.0	39.0	46.0	31.0	32.0	3.0	1.0	1.0	1.0	0.0	1303.0	54986.0
Tzo-AMvi_043-Ex1-4D-lcwgs-1-1.clmp.fp2_r2_screen	425.0	40.0	38.0	45.0	23.0	6.0	9.0	1.0	0.0	0.0	1324.0	54958.0
Tzo-AMvi_044-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	183.0	19.0	20.0	10.0	12.0	3.0	3.0	1.0	0.0	0.0	502.0	21324.0
Tzo-AMvi_044-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	188.0	15.0	25.0	11.0	15.0	0.0	5.0	1.0	0.0	0.0	498.0	21319.0
Tzo-AMvi_045-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	487.0	124.0	124.0	46.0	41.0	6.0	9.0	4.0	0.0	0.0	1659.0	67315.0
