Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L7-clmp.r1r2_fastp	0.0	0.0379127	0.000380591	0.0	0.0	5.85524e-05	0.0	0.0	0.0	0.0	0.0	2.92762e-05	0.0	0.0	8.78286e-05	8.78286e-05	0.0	2.92762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000413123	0.0	0.0	9.07649e-05	0.0	0.0	6.21243e-05	0.0	0.0	6.386240000000001e-05	0.00132163	3.25437e-05	0.00019717699999999999	0.029838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010836699999999999	3.6530200000000005e-05	0.0	7.47607e-05	0.000151291	0.00133964	0.0662016	0.0	0.0	0.000402032	0.0670732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000187213	0.00028500600000000003	0.0382564	0.000587853	0.0	0.0006067420000000001	0.0391034	0.00020888900000000003	0.0	5.3992499999999995e-05	0.0027458400000000003	0.000726279	0.0	0.0	0.0	0.0	0.0	0.000186866	6.34694e-05	0.0	0.0	0.0	6.85989e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.87802e-05	0.0443495	0.0	9.54096e-05	0.0	0.00090091	0.0476855	0.00010515000000000001	0.0	0.00011058300000000001	0.0419799	0.0
Tzo-ABol_009-Ex1-9A-lcwgs-1-2-L8-clmp.r1r2_fastp	0.0	0.00033483000000000005	0.0	0.000152196	0.00511377	0.000213074	0.030652199999999998	0.0	0.0	0.0	0.0	3.04391e-05	0.0	3.04391e-05	0.0	0.000152196	0.00459631	0.00289172	6.08782e-05	0.000273952	0.0	0.0	0.0	3.04391e-05	0.0009436129999999999	0.0	3.04391e-05	0.0	0.0	0.0019481	0.00048702600000000005	0.0	0.000152196	0.024759800000000002	0.0	0.0	0.00018873	0.0	0.000864113	0.000193739	0.0	0.0	0.0	3.3497799999999996e-05	0.00294264	6.8306e-05	0.0006208349999999999	0.0006967729999999999	0.0	0.0	0.0	0.0	3.66959e-05	0.000370978	0.0585177	0.0	0.0	0.000155292	0.00223908	0.00043723599999999997	8.046219999999999e-05	0.0	0.000453613	0.0	0.0	0.0	0.00026054999999999996	0.0	0.00544429	0.0016737	0.0	0.0	0.0	0.0	0.000485996	0.0	0.0	0.0	0.00206705	0.0	0.0	0.0	5.5125e-05	0.0	0.0	0.000174001	5.901720000000001e-05	0.00018018	0.0416396	0.0006849649999999999	0.000634185	0.00129215	6.58364e-05	0.000603999	0.0434428	0.0	0.0	0.0	0.0	0.0	0.000694876	0.0	0.0	0.0	0.0	0.0	0.0	0.000899476	0.0	0.0	0.0	0.0	0.00010135300000000002	0.006331069999999999	0.0	0.0	0.000111736	0.0019496000000000001	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L3-clmp.r1r2_fastp	0.0	0.015517499999999998	0.0185138	3.15397e-05	0.016968399999999998	0.000220778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126159	0.0	0.000283857	0.0	0.000252318	3.15397e-05	0.00041001599999999997	0.035482200000000005	0.0	0.000189238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39934e-05	0.00032472	0.035234600000000005	0.000535401	0.0	0.0	0.0	0.0	0.0	3.67966e-05	0.0	0.0	0.0013933	0.000551194	0.0	0.0	4.15148e-05	0.00169063	0.00120525	0.00228006	0.0	0.0	0.0	0.0	9.642269999999999e-05	0.000737565	0.0887917	0.0	0.0	0.000106679	0.000544646	5.56429e-05	0.000227409	0.0	0.0	0.0	0.0	6.357510000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000649374	0.053083799999999993	0.0	0.0	0.00036125999999999997	0.0	0.0	0.0	0.00121197	0.00197478	0.0	0.0	0.0	0.0	0.0	0.000621563	0.0	0.0	0.000136626	0.0	0.0	0.0	0.0	0.0	0.00216379	0.000172225	0.00499127	0.061291399999999996	0.00019121100000000002	0.000198178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106935	0.00111457	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L4-clmp.r1r2_fastp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113809	0.0018335899999999997	0.0	0.0	0.000379364	0.0400229	0.0	0.0	0.0	0.0	0.000474205	0.0	0.0	0.0	3.16137e-05	3.16137e-05	0.0	0.0	9.4841e-05	0.00189682	0.0	0.0	6.32274e-05	6.32274e-05	6.41463e-05	0.0	0.0	3.35441e-05	0.000102197	0.000968791	0.000421881	0.000678759	0.0	0.0	0.0	0.0	3.88124e-05	0.0017773200000000002	0.0	0.0	8.32806e-05	0.0	0.000129528	0.000659651	0.0	0.0	0.0	0.0008540529999999999	0.0	0.0	0.00075524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195861	0.0	0.0	0.0	0.00014370599999999998	0.000589141	0.000679565	0.10252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101401	0.000626168	0.0	0.000664243	0.0	0.0	0.0	0.0	0.0	0.0	0.000412094	0.0	0.0	0.0	0.0	0.0	0.000167314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000842292	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L5-clmp.r1r2_fastp	0.0	3.17807e-05	0.0	0.0	0.0	9.5342e-05	0.0	0.0	0.0	0.0	0.000158903	0.00155725	3.17807e-05	0.0	0.0	0.0	0.0	0.000667394	0.0	0.0	6.35613e-05	0.000127123	0.034895199999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17807e-05	0.00031780700000000003	0.0	0.0	0.0	0.0	0.0010612899999999999	0.0	0.0	0.000251177	0.0	3.70659e-05	0.0	0.0	0.0	0.000634415	0.00100859	0.0	4.17926e-05	0.0	0.0	0.0	0.00166321	0.0010535100000000001	0.0	0.00028543700000000004	0.0	0.0	0.00166499	0.000205905	0.0	0.0	0.000109505	0.00195706	0.000285688	0.00023355200000000002	0.000179045	0.0	0.0	6.383409999999999e-05	0.000326612	0.000869111	0.134992	7.01103e-05	0.00043084799999999995	0.0481979	0.0	0.0	0.0	0.0	0.0	0.0	8.81226e-05	0.0	0.0	9.565549999999999e-05	9.83895e-05	0.0015187	0.151897	0.00010722000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00465408	0.0	0.0	0.000452604	0.0	0.0	0.0	0.0	0.0	0.00018483	0.00153162	0.000793567	0.0	0.0	0.0022149699999999997	0.0	0.0	0.000743104	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L6-clmp.r1r2_fastp	0.0	0.0	0.0	0.0	0.000376594	0.0	0.0	0.0	0.0	3.13828e-05	3.13828e-05	0.000878718	0.0	0.0	0.0	0.000156914	0.00021967999999999998	0.0	0.0	6.27656e-05	0.0	3.13828e-05	0.000125531	0.00116116	0.0	0.0	0.0	0.0	0.000376594	0.00021967999999999998	0.0337679	0.0	9.41484e-05	0.00025468400000000003	0.0	9.83676e-05	3.32898e-05	0.0370173	0.0	0.0	7.08722e-05	3.60055e-05	0.00029277700000000003	0.000558106	0.000378368	0.0	0.0	0.0	0.0	0.0	0.0	4.2808699999999996e-05	0.000741266	0.0	0.0	4.61401e-05	0.0	0.0	0.0	0.000449067	0.0	0.0	0.0	0.0	0.000110619	0.00045206000000000006	0.05034930000000001	0.0	0.0	0.000123443	0.000378886	0.0	0.0	0.0	6.93373e-05	0.0	0.0	0.000671738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010316199999999999	0.0	0.0005467930000000001	0.006533359999999999	0.0	0.0	0.0006173649999999999	0.107646	0.0	0.0	0.0	0.00028938900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000455319	0.0	0.0	0.0	0.0	0.0	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L7-clmp.r1r2_fastp	0.0	0.0428177	0.0006645770000000001	0.0	3.16465e-05	6.3293e-05	0.0	0.0	0.0	0.0	3.16465e-05	0.000158233	0.0	3.16465e-05	0.000158233	0.000126586	0.0	3.16465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16465e-05	0.00044938400000000005	0.0	0.0	0.000134257	0.0	3.46203e-05	0.00010551000000000001	0.0	0.0	3.69147e-05	0.00213902	3.81583e-05	0.000349316	0.0383414	0.0	0.0	0.0	0.0	0.0	0.0	4.47737e-05	0.000319284	0.00037192400000000004	0.0	4.83117e-05	9.856130000000001e-05	0.0022621	0.0881719	0.0	0.000106876	0.000491171	0.0903562	0.0	0.0	0.0	6.08293e-05	0.0	0.0	0.0	0.0	0.0	6.99318e-05	0.0	0.048390800000000005	0.000828159	7.72092e-05	0.0012673	0.052601199999999994	0.0001669	0.0	0.0	0.00352592	0.00111531	0.0	0.0	0.0	0.0	0.0	0.000220546	0.00022721600000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038212900000000004	0.059813	0.0	0.0	0.0	0.00206544	0.065747	0.0	0.0	0.00026717	0.040414599999999995	0.0
Tzo-ABol_010-Ex1-10A-lcwgs-1-2-L8-clmp.r1r2_fastp	0.0	0.000593498	0.0	0.00019783300000000001	0.006132819999999999	0.00019783300000000001	0.0383796	0.0	0.0	0.0	0.0	0.0	0.0	0.000131888	0.0	0.000131888	0.0063636199999999995	0.00455015	0.0	0.000362693	0.0	0.0	0.0	0.0	0.00121997	0.0	9.89164e-05	0.0	0.0	0.00204427	0.0013518599999999999	3.29721e-05	0.000164861	0.036252	0.0	0.0	0.00013985499999999998	0.0	0.0007210669999999999	0.000146501	0.0	0.0	0.0	0.00015629200000000001	0.00429024	0.00024242999999999997	0.0009042849999999999	0.00108722	0.0	4.33157e-05	0.0	0.0	0.000182906	0.0005588990000000001	0.0787648	0.0	0.0	0.00025123800000000004	0.0030231900000000003	0.0005749209999999999	5.33246e-05	0.0	0.000277719	0.0	0.0	0.0	0.000544187	6.17968e-05	0.00827656	0.0021321499999999998	0.0	0.0	0.0	0.0	0.00021789500000000001	0.0	0.0	0.0	0.00240477	0.0	0.0	0.0	8.88649e-05	0.0	0.0	9.639270000000002e-05	0.0	0.000509733	0.0511812	0.000215907	0.0008888209999999999	0.00137269	0.000117845	0.00133604	0.0548433	0.000129112	0.0	0.0	0.0	0.0	0.00105899	0.0	0.0	0.0	0.0	0.0	0.0	0.00134008	0.0	0.0	0.0	0.0	0.0	0.007386370000000001	0.0	0.0	0.0	0.00221761	0.0	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L3-clmp.r1r2_fastp	0.0	0.0173567	0.0208281	0.00010519199999999999	0.018934600000000003	0.00042077000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021038500000000003	0.0	0.00021038500000000003	0.0	0.00021038500000000003	0.00010519199999999999	0.00010519199999999999	0.0477574	0.0	0.00010519199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010859400000000001	0.038874200000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130434	0.00106516	0.00108742	0.0	0.0	0.00014485500000000002	0.00192436	0.000907865	0.00216572	0.0	0.0	0.0	0.0	0.0	0.000354986	0.0932646	0.0	0.0	0.0	0.000400418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542322	0.0	0.0	0.000346194	0.0	0.0	0.000376479	0.0011618	0.00119518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124902	0.0	0.00399202	0.06458530000000001	0.000710268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198811	0.0
Tzo-ABol_020-Ex1-8B-lcwgs-1-2-L4-clmp.r1r2_fastp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105681	0.00274772	0.0	0.0	0.000317044	0.0426953	0.0	0.0	0.0	0.0	0.000317044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211363	0.00179658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116987	0.00107233	0.00024281000000000001	0.0	0.0	0.0	0.0	0.0	0.00150441	0.0	0.0	0.00014584399999999998	0.0	0.0	0.000622982	0.0	0.0	0.000333419	0.00102384	0.0	0.0	0.00109927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024673	0.00025327	0.0	0.0	0.000274084	0.0011255	0.000577924	0.0958793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039195999999999995	0.00161422	0.0	0.000855699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101471	0.0
