Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-AMta_003-Ex1-5F-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9358	36.7475	36.7443	36.7448	36.7492	36.7466	36.7491	36.7453	36.7494	36.75	36.7568	36.7525	36.746	36.7533	36.7425	36.7395	36.7536	36.7417	36.7227	36.737	36.7413	36.7376	36.7414	36.721	36.738	36.7405	36.7431	36.7433	36.7512	36.7395	36.7146	36.7346	36.7444	36.7374	36.7183	36.7239	36.7164	36.7282	36.7282	36.7242	36.7065	36.7281	36.7292	36.7307	36.7309	36.7342	36.729	36.7251	36.7253	36.7191	36.7317	36.7266	36.7215	36.7223	36.7205	36.7168	36.717	36.6925	36.7075	36.7111	36.7021	36.7038	36.6963	36.6984	36.6877	36.6834	36.6771	36.6723	36.6675	36.6442	36.6573	36.6498	36.6461	36.6432	36.6377	36.6335	36.628	36.6224	36.6211	36.6199	36.6189	36.6178	36.6164	36.6117	36.621	36.6189	36.6146	36.613	36.6106	36.6158	36.6179	36.6145	36.6156	36.6115	36.6098	36.6091	36.6116	36.5973	36.5904	36.5763	36.5523	36.533	36.4846	36.4725	36.4886	36.4699	36.4412	36.4094	36.4107	36.3769	36.3175	36.2738	36.2566	36.2012	36.1706	36.0818	36.0488	35.9975	35.9785	36.3338
Tzo-AMta_003-Ex1-5F-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9351	36.7574	36.7562	36.7586	36.7386	36.7629	36.7641	36.7605	36.7684	36.7624	36.7707	36.7657	36.7656	36.7653	36.7399	36.756	36.7709	36.7545	36.7231	36.7511	36.7529	36.7508	36.7537	36.7323	36.7459	36.7568	36.763	36.7635	36.7645	36.7388	36.7412	36.7525	36.7565	36.7472	36.7357	36.7405	36.7503	36.745	36.7442	36.7415	36.7411	36.7418	36.7521	36.7471	36.7459	36.7431	36.7436	36.7411	36.7426	36.7367	36.7433	36.7448	36.7397	36.7363	36.7344	36.7351	36.7386	36.7289	36.7089	36.7256	36.6837	36.7197	36.7158	36.7146	36.7061	36.7012	36.6955	36.6917	36.6851	36.6785	36.6779	36.6619	36.6316	36.6554	36.6287	36.6329	36.6261	36.6408	36.6394	36.6359	36.6302	36.6344	36.6355	36.615	36.6385	36.6153	36.6339	36.6282	36.6089	36.6304	36.6206	36.6265	36.6264	36.6218	36.625	36.6143	36.6137	36.6175	36.5929	36.6125	36.5817	36.5668	36.5687	36.5443	36.5218	36.5044	36.4819	36.4698	36.4571	36.4306	36.3763	36.3582	36.3134	36.2655	36.2325	36.1406	36.0948	36.0692	36.0579	36.3866
Tzo-AMta_003-Ex1-5F-lcwgs-1-2-L8-clmp.r1r2_fastp	36.937	36.7626	36.7679	36.7674	36.7685	36.7722	36.7696	36.7717	36.7786	36.7751	36.7808	36.7789	36.7788	36.7811	36.7689	36.7665	36.7817	36.7622	36.7633	36.7636	36.7674	36.7614	36.7672	36.7445	36.7601	36.7645	36.7708	36.745	36.7743	36.7696	36.7556	36.769	36.7709	36.763	36.7446	36.7481	36.7588	36.7542	36.7554	36.7532	36.7522	36.7499	36.7614	36.7575	36.7607	36.7527	36.7518	36.7529	36.7479	36.7433	36.7537	36.7533	36.749	36.7497	36.7463	36.7415	36.7474	36.7336	36.7276	36.7355	36.7319	36.731	36.7283	36.7279	36.7184	36.7134	36.7036	36.6936	36.6954	36.6934	36.6852	36.6795	36.6762	36.6638	36.6676	36.6586	36.6561	36.6589	36.6529	36.6457	36.6505	36.6452	36.6422	36.6402	36.643	36.6383	36.6432	36.6362	36.6464	36.6197	36.6276	36.6259	36.6302	36.628	36.627	36.6227	36.6152	36.623	36.6137	36.6185	36.5965	36.5855	36.5833	36.5699	36.5493	36.5298	36.508	36.4847	36.4884	36.4504	36.3978	36.3776	36.3378	36.2941	36.2434	36.1723	36.1381	36.083	36.0624	36.3804
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L3-clmp.r1r2_fastp	36.9367	36.7531	36.7519	36.7618	36.7663	36.767	36.7698	36.7696	36.7742	36.7706	36.7781	36.7725	36.7705	36.7714	36.7682	36.7595	36.7756	36.7588	36.7587	36.7575	36.7609	36.7635	36.7641	36.7393	36.757	36.7631	36.7715	36.7652	36.7699	36.7675	36.754	36.7627	36.7674	36.7596	36.7432	36.7479	36.7575	36.755	36.7566	36.7537	36.7473	36.7504	36.7619	36.7617	36.7583	36.7555	36.7582	36.7513	36.7524	36.749	36.7537	36.7495	36.7493	36.7436	36.7467	36.7405	36.7483	36.7387	36.7364	36.7343	36.7342	36.7333	36.7269	36.7188	36.719	36.7127	36.7092	36.7026	36.6973	36.6944	36.682	36.6768	36.6737	36.6671	36.6636	36.6571	36.6512	36.6485	36.6486	36.6491	36.6471	36.6361	36.6382	36.6313	36.6359	36.632	36.6296	36.6386	36.6365	36.6306	36.6226	36.626	36.6247	36.6162	36.6206	36.6073	36.6073	36.5935	36.5965	36.5923	36.5772	36.5574	36.5452	36.5337	36.5084	36.5121	36.4746	36.4673	36.444	36.4348	36.3891	36.3466	36.2917	36.2125	36.2134	36.1172	36.1114	36.0568	36.0434	36.365
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9379	36.7538	36.7536	36.745	36.7452	36.7583	36.762	36.7594	36.7624	36.762	36.7646	36.7609	36.7603	36.7661	36.7536	36.7508	36.764	36.7513	36.7518	36.7482	36.7527	36.755	36.7561	36.7317	36.7483	36.7527	36.7604	36.7587	36.7595	36.7556	36.7413	36.7551	36.756	36.7502	36.7396	36.7415	36.7502	36.7413	36.749	36.7431	36.741	36.7407	36.7479	36.7478	36.7509	36.7488	36.7471	36.7449	36.7444	36.7366	36.7457	36.7432	36.7419	36.7386	36.7309	36.7366	36.7376	36.7322	36.7265	36.7284	36.7249	36.7189	36.7177	36.7122	36.7072	36.7027	36.6999	36.6882	36.6892	36.6893	36.6809	36.6709	36.6659	36.6622	36.6556	36.6469	36.6438	36.6361	36.6373	36.632	36.6299	36.6291	36.6325	36.6223	36.6233	36.6219	36.6279	36.618	36.6163	36.6193	36.6023	36.6057	36.6006	36.5959	36.5947	36.5988	36.5846	36.5836	36.5783	36.5729	36.5627	36.5298	36.5232	36.5032	36.4772	36.4612	36.4469	36.406	36.4057	36.3675	36.3214	36.2892	36.2461	36.2108	36.1725	36.0909	36.0454	36.0008	35.9738	36.2972
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9355	36.7587	36.762	36.7613	36.762	36.7564	36.7622	36.7589	36.7679	36.7643	36.7703	36.7649	36.7646	36.7663	36.7553	36.7552	36.7655	36.7539	36.7499	36.7522	36.7567	36.7545	36.76	36.7357	36.75	36.7573	36.7604	36.7549	36.762	36.7541	36.7432	36.7543	36.7595	36.7495	36.7379	36.7398	36.7498	36.7471	36.7439	36.7441	36.7425	36.7435	36.7518	36.7477	36.7511	36.7498	36.7485	36.7418	36.7445	36.7418	36.7412	36.7384	36.7383	36.7352	36.7319	36.7362	36.7407	36.7314	36.7293	36.7261	36.7254	36.7171	36.7173	36.7128	36.7086	36.7059	36.6956	36.691	36.6861	36.6852	36.6789	36.6685	36.6632	36.6613	36.6536	36.6511	36.6405	36.6368	36.6367	36.6322	36.6369	36.636	36.6324	36.6186	36.6333	36.617	36.6267	36.6217	36.6267	36.6198	36.6232	36.6163	36.6208	36.6227	36.6174	36.611	36.5995	36.5878	36.5853	36.5622	36.5734	36.563	36.5592	36.5333	36.5054	36.4707	36.4509	36.4267	36.4172	36.3888	36.3352	36.3032	36.2705	36.2268	36.1817	36.0865	36.0698	36.016	35.9909	36.3497
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9361	36.7494	36.7472	36.7511	36.7551	36.75	36.7517	36.751	36.7537	36.7544	36.7597	36.7522	36.7512	36.7584	36.7471	36.7452	36.7565	36.745	36.7251	36.7388	36.7461	36.7456	36.7503	36.7267	36.7417	36.747	36.7459	36.7481	36.7557	36.7455	36.7156	36.7431	36.749	36.7429	36.7221	36.7303	36.7161	36.7314	36.734	36.7325	36.71	36.7326	36.7371	36.7337	36.7356	36.7382	36.735	36.7309	36.7272	36.7257	36.7362	36.7308	36.7231	36.7266	36.7221	36.7219	36.7239	36.6932	36.7109	36.7125	36.706	36.708	36.7043	36.6975	36.6944	36.6914	36.6799	36.6778	36.6695	36.6475	36.6607	36.657	36.6478	36.6465	36.637	36.6363	36.6266	36.6236	36.6232	36.6215	36.6184	36.6153	36.6155	36.6149	36.6135	36.6177	36.6095	36.6129	36.6066	36.6145	36.6189	36.6168	36.6084	36.6095	36.6092	36.6086	36.6089	36.5871	36.5812	36.5732	36.5464	36.5198	36.4719	36.4528	36.4737	36.4524	36.4162	36.3889	36.3816	36.3423	36.2722	36.2374	36.198	36.1596	36.118	36.0353	36.0021	35.9374	35.9122	36.2872
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9368	36.7609	36.7612	36.7634	36.7462	36.7656	36.7654	36.765	36.7713	36.7669	36.7737	36.7716	36.7688	36.7716	36.7444	36.7579	36.7737	36.7595	36.7296	36.7543	36.7583	36.7602	36.7625	36.7382	36.7489	36.7619	36.7663	36.7679	36.7708	36.7419	36.747	36.7586	36.7605	36.7576	36.7435	36.7493	36.7569	36.7491	36.7491	36.7484	36.7477	36.7486	36.7573	36.7519	36.752	36.7536	36.7493	36.7435	36.7457	36.742	36.7484	36.7474	36.7452	36.7429	36.7425	36.7392	36.7412	36.7327	36.7083	36.7307	36.6877	36.7252	36.7217	36.7166	36.7116	36.7044	36.6975	36.6926	36.6834	36.6832	36.6788	36.6652	36.6281	36.6596	36.6315	36.6355	36.6274	36.6405	36.6398	36.6327	36.6313	36.6264	36.6363	36.6172	36.6394	36.6104	36.6359	36.6315	36.6026	36.6344	36.6236	36.6294	36.6214	36.6107	36.6187	36.6092	36.6019	36.6084	36.5853	36.6137	36.5788	36.5635	36.5473	36.5342	36.5106	36.497	36.4737	36.446	36.4111	36.39	36.3355	36.323	36.2802	36.2089	36.204	36.1067	36.0599	36.0249	36.0159	36.3479
Tzo-AMta_004-Ex1-5G-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9381	36.7701	36.773	36.7745	36.7716	36.7762	36.7742	36.7742	36.7829	36.7818	36.7856	36.7824	36.7802	36.785	36.7746	36.7698	36.7849	36.7655	36.7693	36.7657	36.7692	36.7699	36.7728	36.7466	36.7643	36.7718	36.775	36.7481	36.7807	36.7734	36.7588	36.7766	36.7769	36.7692	36.7517	36.7565	36.7637	36.7578	36.762	36.7583	36.7561	36.7524	36.7671	36.7624	36.7663	36.7587	36.7565	36.7561	36.7562	36.749	36.7551	36.7612	36.7547	36.7562	36.7474	36.7458	36.7507	36.7386	36.7323	36.7363	36.7328	36.7328	36.7297	36.7263	36.7185	36.715	36.7037	36.6988	36.6972	36.6908	36.6822	36.6782	36.6775	36.6588	36.6666	36.6673	36.6584	36.656	36.6507	36.6455	36.6469	36.6403	36.6405	36.639	36.6419	36.6414	36.6448	36.6336	36.6483	36.6117	36.6267	36.6243	36.6227	36.6206	36.6211	36.6083	36.6115	36.6136	36.6107	36.6126	36.5916	36.5817	36.5766	36.5535	36.533	36.5055	36.4862	36.4482	36.4609	36.4227	36.3698	36.3465	36.3098	36.2491	36.1933	36.1308	36.0972	36.0411	36.0127	36.3462
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L3-clmp.r1r2_fastp	36.9374	36.7537	36.7504	36.7612	36.7639	36.7641	36.7694	36.7657	36.7732	36.7713	36.775	36.7703	36.771	36.7734	36.7664	36.7581	36.7741	36.7601	36.7588	36.759	36.7666	36.7658	36.7694	36.7411	36.7551	36.7666	36.7721	36.7695	36.7733	36.7697	36.7565	36.7674	36.7703	36.7635	36.7478	36.7527	36.7592	36.7586	36.7592	36.7576	36.7524	36.7569	36.7671	36.768	36.7637	36.765	36.7607	36.7598	36.7601	36.7535	36.7617	36.7579	36.7556	36.752	36.7529	36.7511	36.755	36.7473	36.7439	36.7406	36.7438	36.7378	36.7334	36.7299	36.7257	36.7227	36.7156	36.7126	36.7064	36.7004	36.6976	36.6882	36.6847	36.6841	36.6713	36.6708	36.6636	36.6587	36.6564	36.6584	36.6561	36.6499	36.6505	36.6403	36.6494	36.6411	36.6465	36.6481	36.6379	36.6379	36.6264	36.6313	36.6335	36.6311	36.6262	36.623	36.6232	36.6138	36.6118	36.6093	36.5943	36.5665	36.5664	36.5468	36.5132	36.5036	36.4833	36.4674	36.4431	36.4269	36.3811	36.3288	36.2933	36.222	36.2135	36.1053	36.1028	36.0132	36.0053	36.319
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9369	36.7528	36.7496	36.7432	36.743	36.7567	36.7578	36.7558	36.7617	36.7599	36.7655	36.7605	36.7575	36.7647	36.7529	36.7507	36.7636	36.7517	36.7521	36.75	36.7527	36.7547	36.7569	36.7322	36.7478	36.7563	36.759	36.7612	36.7629	36.7587	36.7418	36.7574	36.7595	36.7537	36.7389	36.7424	36.7506	36.7473	36.7501	36.747	36.7431	36.7465	36.7541	36.7526	36.7528	36.7522	36.7519	36.75	36.7504	36.7457	36.7497	36.7469	36.7459	36.7405	36.7372	36.7409	36.7436	36.7385	36.7354	36.7374	36.7322	36.7298	36.7241	36.7231	36.7162	36.7135	36.7047	36.6988	36.6983	36.6946	36.6902	36.6799	36.6791	36.6762	36.6673	36.6641	36.6557	36.651	36.6562	36.6471	36.6415	36.6395	36.6431	36.6363	36.6317	36.6351	36.6255	36.6275	36.6201	36.6292	36.6214	36.6189	36.619	36.6065	36.6057	36.6026	36.593	36.5925	36.5871	36.5854	36.5713	36.5495	36.5292	36.5121	36.4918	36.4707	36.4542	36.4114	36.4046	36.3806	36.3208	36.2839	36.2441	36.1996	36.1509	36.0525	36.0219	35.9558	35.9367	36.2535
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9344	36.758	36.7584	36.7594	36.7581	36.7559	36.7603	36.7598	36.7655	36.7627	36.7685	36.7621	36.763	36.7655	36.7534	36.754	36.7654	36.7536	36.7532	36.7533	36.7594	36.7572	36.7614	36.7392	36.7514	36.7592	36.7643	36.7582	36.7654	36.7586	36.7462	36.7615	36.7653	36.7528	36.7418	36.744	36.755	36.7509	36.7513	36.7478	36.7479	36.7479	36.7568	36.7493	36.7548	36.7556	36.7515	36.7484	36.7496	36.7491	36.7452	36.7488	36.7435	36.7437	36.7414	36.7425	36.7452	36.7376	36.735	36.7358	36.7327	36.7251	36.7258	36.7208	36.7164	36.7161	36.7055	36.6979	36.6956	36.6932	36.6876	36.684	36.6735	36.6648	36.665	36.6591	36.6507	36.6472	36.6487	36.6423	36.644	36.6444	36.6379	36.6335	36.6398	36.6334	36.6373	36.6335	36.6356	36.6292	36.6306	36.6279	36.6337	36.6321	36.6272	36.6312	36.6143	36.6151	36.6037	36.5763	36.589	36.5644	36.5661	36.5304	36.5108	36.4952	36.4628	36.4239	36.4125	36.3824	36.3315	36.3173	36.2585	36.2115	36.1816	36.0896	36.057	35.9995	35.978	36.3217
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9343	36.7484	36.7458	36.7461	36.7518	36.7468	36.7507	36.7483	36.7516	36.7533	36.7602	36.7535	36.7496	36.7599	36.7449	36.7424	36.7553	36.744	36.7264	36.7376	36.747	36.7467	36.7501	36.7266	36.7406	36.7498	36.7504	36.7501	36.7578	36.7472	36.7222	36.7441	36.7509	36.7453	36.7272	36.7326	36.7214	36.7381	36.7382	36.7346	36.7156	36.7399	36.7421	36.7412	36.7384	36.7438	36.7419	36.7363	36.7371	36.729	36.741	36.7381	36.7304	36.7337	36.7291	36.7272	36.7261	36.7028	36.7236	36.7199	36.7172	36.7175	36.7071	36.7098	36.7011	36.6964	36.6879	36.685	36.6778	36.6541	36.6639	36.6617	36.6568	36.6519	36.6507	36.6449	36.6397	36.6336	36.6296	36.6294	36.6272	36.6253	36.6212	36.6216	36.625	36.6265	36.6194	36.6259	36.6178	36.6224	36.6247	36.6149	36.6182	36.6234	36.6139	36.619	36.6134	36.5972	36.5947	36.5899	36.5607	36.5273	36.48	36.4635	36.4876	36.4594	36.4242	36.3837	36.3806	36.3447	36.2722	36.2176	36.2091	36.1417	36.1104	36.0206	35.9783	35.921	35.891	36.2587
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9352	36.7584	36.7593	36.7599	36.7439	36.7616	36.7639	36.7616	36.7696	36.765	36.7744	36.7696	36.7664	36.7706	36.7414	36.755	36.7734	36.7579	36.7269	36.7566	36.761	36.7616	36.7635	36.7392	36.7514	36.7663	36.7674	36.7689	36.771	36.7456	36.7484	36.7613	36.7635	36.7584	36.7449	36.7486	36.7574	36.7542	36.7519	36.7528	36.7508	36.7511	36.761	36.7576	36.7567	36.7555	36.7546	36.7495	36.7502	36.7477	36.7556	36.7573	36.7524	36.7491	36.7473	36.7479	36.7488	36.7417	36.7189	36.736	36.6971	36.7299	36.7304	36.7253	36.7204	36.7179	36.7075	36.703	36.6955	36.6896	36.689	36.6724	36.6312	36.6668	36.6385	36.6413	36.6348	36.6502	36.6507	36.6431	36.6408	36.6443	36.644	36.627	36.651	36.6222	36.6411	36.6349	36.6045	36.6479	36.6333	36.6357	36.6342	36.6326	36.6258	36.621	36.6183	36.6148	36.6014	36.6183	36.5831	36.5745	36.5608	36.5406	36.5194	36.5003	36.4628	36.4403	36.4296	36.3919	36.3376	36.3033	36.2599	36.1975	36.1784	36.0807	36.0267	35.9965	35.9659	36.3145
Tzo-AMta_005-Ex1-5H-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9369	36.7687	36.7715	36.7684	36.7695	36.7725	36.7739	36.7742	36.7842	36.7779	36.7853	36.7823	36.7798	36.7846	36.771	36.7671	36.7836	36.7666	36.7689	36.7666	36.7703	36.7717	36.7763	36.7499	36.7668	36.776	36.7758	36.7478	36.7831	36.7771	36.7623	36.7793	36.779	36.7706	36.7519	36.7584	36.7653	36.7621	36.7632	36.7617	36.7631	36.7587	36.7719	36.7659	36.7677	36.763	36.7602	36.7626	36.7596	36.7551	36.7635	36.7637	36.7583	36.7588	36.7525	36.7529	36.7575	36.742	36.7367	36.7457	36.7403	36.7417	36.7366	36.7346	36.7267	36.7232	36.7133	36.7045	36.7046	36.7034	36.6954	36.6896	36.6866	36.67	36.6751	36.6744	36.668	36.6692	36.6628	36.6586	36.6619	36.653	36.6595	36.6569	36.654	36.6473	36.6568	36.6428	36.6543	36.633	36.6415	36.6407	36.6367	36.6388	36.6386	36.6224	36.6193	36.627	36.6228	36.6186	36.6083	36.5934	36.5835	36.5702	36.539	36.5224	36.4935	36.4655	36.4535	36.4244	36.3558	36.3243	36.2929	36.2287	36.1838	36.1103	36.0692	35.999	35.9759	36.2939
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L3-clmp.r1r2_fastp	36.9341	36.7385	36.7342	36.7496	36.7544	36.7547	36.7572	36.7543	36.7591	36.7585	36.7592	36.7588	36.7572	36.7613	36.7516	36.7483	36.7642	36.7467	36.75	36.7446	36.7498	36.7519	36.7558	36.7282	36.7436	36.7558	36.7603	36.7565	36.7608	36.756	36.7403	36.7539	36.7607	36.756	36.7342	36.744	36.7488	36.7485	36.7483	36.743	36.736	36.7436	36.7567	36.755	36.7501	36.7493	36.7487	36.7436	36.7483	36.7386	36.7464	36.7433	36.7392	36.7408	36.7377	36.7365	36.7369	36.7292	36.727	36.7268	36.7257	36.714	36.7081	36.7137	36.7103	36.6956	36.697	36.6926	36.6824	36.6769	36.6637	36.6653	36.6689	36.6612	36.6409	36.6512	36.6376	36.6299	36.6329	36.6307	36.6253	36.6147	36.6229	36.6065	36.6174	36.6022	36.6069	36.6082	36.6053	36.6115	36.5888	36.6012	36.5909	36.5828	36.5893	36.5927	36.5761	36.551	36.5686	36.5535	36.5443	36.5088	36.4863	36.454	36.4155	36.4317	36.4017	36.3718	36.3573	36.3119	36.2771	36.1813	36.187	36.0673	36.0725	35.9246	35.9145	35.818	35.795	36.222
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L4-clmp.r1r2_fastp	36.9332	36.7423	36.74	36.7277	36.7271	36.7431	36.7474	36.7439	36.7495	36.7501	36.7512	36.7433	36.7455	36.7528	36.7426	36.7363	36.7506	36.7382	36.7374	36.734	36.7408	36.7424	36.7462	36.7216	36.7339	36.7445	36.7492	36.7458	36.7539	36.747	36.7288	36.7494	36.7521	36.7475	36.7296	36.7305	36.744	36.733	36.7415	36.7358	36.7349	36.7362	36.7428	36.7401	36.7453	36.7434	36.7425	36.7412	36.7392	36.7358	36.7356	36.7374	36.7344	36.7257	36.7194	36.727	36.7334	36.7231	36.7182	36.7178	36.7187	36.7186	36.7147	36.6983	36.7003	36.6982	36.6921	36.6876	36.6817	36.6698	36.6756	36.66	36.6609	36.6478	36.6383	36.6418	36.6361	36.6332	36.641	36.6233	36.6137	36.6179	36.6164	36.5978	36.6116	36.599	36.6042	36.5917	36.5872	36.585	36.582	36.5787	36.5856	36.5648	36.5758	36.5833	36.5469	36.5497	36.537	36.529	36.5279	36.4725	36.5051	36.4412	36.4121	36.3946	36.3716	36.2976	36.288	36.2591	36.171	36.1372	36.1157	36.053	35.9924	35.864	35.7968	35.7591	35.729	36.1442
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L5-clmp.r1r2_fastp	36.9291	36.747	36.7477	36.7477	36.7493	36.7445	36.7493	36.7468	36.7532	36.7508	36.7586	36.7522	36.7502	36.7552	36.743	36.7416	36.7519	36.7388	36.7362	36.7396	36.7433	36.7453	36.7485	36.7256	36.7381	36.7493	36.7542	36.7458	36.7562	36.7447	36.7315	36.7522	36.7545	36.7441	36.7302	36.7335	36.7457	36.7399	36.7399	36.7376	36.737	36.736	36.746	36.7376	36.742	36.7455	36.7402	36.7388	36.7346	36.7335	36.7297	36.735	36.7295	36.7262	36.7219	36.7272	36.7299	36.7249	36.7165	36.7163	36.7174	36.7093	36.7065	36.7034	36.6945	36.6929	36.6908	36.6675	36.676	36.6565	36.6626	36.6575	36.6577	36.655	36.6441	36.6352	36.6294	36.6193	36.6245	36.6183	36.616	36.6129	36.606	36.5875	36.5991	36.6011	36.6093	36.5857	36.5924	36.5932	36.5975	36.5793	36.5901	36.5807	36.5778	36.5753	36.5684	36.5466	36.5524	36.5192	36.5218	36.514	36.4947	36.4509	36.4531	36.3937	36.368	36.3195	36.3398	36.3065	36.216	36.2144	36.1527	36.0776	36.0846	35.9614	35.9567	35.8323	35.858	36.2768
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L6-clmp.r1r2_fastp	36.9314	36.738	36.7352	36.7376	36.7432	36.7387	36.7375	36.736	36.7398	36.7408	36.749	36.7415	36.7361	36.7469	36.731	36.7301	36.742	36.73	36.7047	36.726	36.7329	36.7338	36.7352	36.7116	36.7289	36.736	36.735	36.7349	36.7501	36.7379	36.6959	36.7356	36.7429	36.7351	36.7156	36.7214	36.705	36.7233	36.7274	36.721	36.695	36.7239	36.7327	36.7268	36.7262	36.732	36.7293	36.7226	36.7234	36.716	36.7284	36.7217	36.7149	36.723	36.7187	36.7093	36.7173	36.6825	36.707	36.7021	36.7013	36.6978	36.6907	36.6901	36.6811	36.6804	36.6817	36.668	36.6664	36.6383	36.6529	36.638	36.637	36.6328	36.6205	36.6132	36.6206	36.6023	36.617	36.5973	36.5989	36.5868	36.6031	36.5858	36.6085	36.615	36.6042	36.5963	36.5919	36.5761	36.5824	36.59	36.5911	36.5831	36.586	36.5539	36.5738	36.5663	36.534	36.5385	36.4959	36.4602	36.3963	36.3843	36.3905	36.3574	36.3072	36.2755	36.2834	36.2769	36.1623	36.1014	36.0753	35.9915	36.0093	35.8688	35.827	35.687	35.7345	36.1868
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L7-clmp.r1r2_fastp	36.9316	36.75	36.7485	36.7495	36.7226	36.7519	36.752	36.7488	36.761	36.7532	36.7624	36.7569	36.7538	36.7568	36.718	36.7434	36.7591	36.7464	36.6962	36.7405	36.7448	36.7493	36.7501	36.7263	36.737	36.7535	36.7547	36.758	36.7624	36.7296	36.735	36.7489	36.7564	36.7454	36.73	36.7392	36.7475	36.7428	36.7366	36.7378	36.7374	36.7406	36.7443	36.7457	36.7426	36.7415	36.7407	36.7372	36.7382	36.7357	36.7379	36.7406	36.7402	36.732	36.7335	36.7358	36.74	36.7227	36.702	36.72	36.675	36.7121	36.7107	36.7011	36.699	36.6991	36.6839	36.6872	36.6774	36.6646	36.6648	36.6535	36.6079	36.6339	36.6132	36.62	36.6065	36.6246	36.6343	36.6184	36.6134	36.6138	36.6168	36.6081	36.6158	36.5936	36.6156	36.6116	36.5773	36.6235	36.5898	36.6069	36.6042	36.6033	36.5877	36.5863	36.5803	36.5903	36.5458	36.5557	36.5243	36.4827	36.4824	36.4644	36.4266	36.4084	36.3766	36.343	36.3253	36.266	36.2498	36.1781	36.1214	36.0778	36.0396	35.908	35.8984	35.8302	35.7717	36.241
Tzo-AMta_006-Ex1-1B-lcwgs-2-2-L8-clmp.r1r2_fastp	36.9333	36.7566	36.7602	36.7577	36.7593	36.761	36.7609	36.76	36.7709	36.7642	36.7705	36.7687	36.7675	36.7762	36.7572	36.7543	36.7692	36.7541	36.7549	36.7536	36.758	36.757	36.7627	36.7374	36.7525	36.7642	36.7626	36.7196	36.7711	36.7633	36.7494	36.7691	36.7684	36.7598	36.7429	36.751	36.7555	36.7491	36.7498	36.7485	36.7454	36.747	36.7607	36.7519	36.7563	36.7521	36.7502	36.7459	36.7433	36.7397	36.7477	36.7526	36.7437	36.7446	36.7422	36.7355	36.7369	36.7246	36.7256	36.7279	36.7295	36.7173	36.7179	36.7138	36.7082	36.7057	36.6894	36.6871	36.6733	36.684	36.6814	36.6674	36.6591	36.6431	36.6441	36.6381	36.6484	36.6405	36.6381	36.6407	36.6377	36.6137	36.6259	36.6291	36.6269	36.6151	36.6252	36.6232	36.6229	36.5998	36.622	36.5903	36.5921	36.5945	36.589	36.5979	36.5683	36.5728	36.5726	36.5651	36.5396	36.5354	36.5378	36.4895	36.4397	36.4606	36.4012	36.3744	36.3662	36.3066	36.2154	36.204	36.173	36.0809	36.0513	35.9323	35.8997	35.8261	35.783	36.1732
