Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-AMta_009-Ex1-6D-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9094	36.7443	36.7467	36.7479	36.7457	36.7492	36.7561	36.7538	36.7525	36.7553	36.757	36.7461	36.7529	36.7552	36.7522	36.7503	36.7479	36.7542	36.7509	36.7464	36.7488	36.7496	36.7515	36.7513	36.75	36.7514	36.7508	36.7505	36.7481	36.748	36.7313	36.7473	36.7449	36.7466	36.7449	36.745	36.7403	36.7258	36.7438	36.7344	36.7398	36.7355	36.7322	36.74	36.7369	36.7374	36.7471	36.7385	36.7425	36.7379	36.7313	36.7223	36.7333	36.731	36.7259	36.7245	36.7267	36.7175	36.7056	36.713	36.7153	36.6977	36.7	36.6952	36.6976	36.6959	36.6612	36.6742	36.6613	36.6537	36.6527	36.6419	36.6374	36.6335	36.6191	36.6146	36.5972	36.5881	36.5827	36.5717	36.5645	36.5418	36.53	36.5223	36.5047	36.4972	36.4837	36.4608	36.4571	36.435	36.4456	36.4277	36.3923	36.3812	36.393	36.386	36.3117	36.3516	36.329	36.3249	36.2983	36.2906	36.2794	36.2805	36.2786	36.2441	36.2289	36.2265	36.2306	36.2152	36.2089	36.1815	36.188	36.1763	36.1735	36.1466	36.136	36.1327	36.1886	36.8698
Tzo-AMta_009-Ex1-6D-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9132	36.7378	36.7583	36.7636	36.7588	36.7627	36.7666	36.766	36.767	36.7669	36.7693	36.764	36.7692	36.7644	36.7653	36.7634	36.7655	36.7644	36.7614	36.7593	36.7622	36.7644	36.7649	36.763	36.7687	36.7693	36.7678	36.7636	36.7634	36.7612	36.7654	36.762	36.7645	36.7589	36.7586	36.7595	36.7543	36.7572	36.7588	36.7589	36.7536	36.7569	36.7535	36.751	36.7509	36.7529	36.7387	36.7564	36.7573	36.7598	36.7527	36.74	36.7451	36.7483	36.7482	36.744	36.7426	36.7353	36.7257	36.7305	36.6956	36.7267	36.7192	36.714	36.6688	36.7057	36.7002	36.6909	36.6892	36.6755	36.6733	36.6675	36.6632	36.6481	36.64	36.6297	36.5951	36.6107	36.6044	36.5915	36.5627	36.5609	36.5498	36.5387	36.5314	36.5294	36.51	36.4913	36.4852	36.469	36.4593	36.4386	36.4242	36.4147	36.3971	36.4068	36.3803	36.3825	36.3494	36.35	36.3393	36.3257	36.3213	36.3178	36.2897	36.2871	36.2678	36.2511	36.2514	36.2229	36.2298	36.1973	36.2151	36.2072	36.1644	36.1658	36.1671	36.1638	36.1978	36.8643
Tzo-AMta_009-Ex1-6D-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9158	36.7715	36.7731	36.7753	36.7698	36.7726	36.7622	36.7786	36.7781	36.7805	36.7793	36.7755	36.7834	36.7783	36.7792	36.7776	36.7751	36.7794	36.7718	36.7677	36.7746	36.7762	36.7752	36.7734	36.7763	36.774	36.7748	36.7747	36.7728	36.7733	36.7734	36.7708	36.7717	36.7529	36.7686	36.7727	36.7655	36.7662	36.7674	36.7648	36.7626	36.7613	36.7649	36.7648	36.7552	36.7614	36.7612	36.7597	36.76	36.7663	36.7575	36.7491	36.7602	36.7599	36.7205	36.7542	36.7543	36.7466	36.7284	36.7394	36.7369	36.7308	36.7255	36.7236	36.7227	36.7117	36.7051	36.7017	36.6913	36.6826	36.6735	36.6662	36.6664	36.6602	36.6491	36.6296	36.6237	36.6153	36.6109	36.5927	36.5925	36.5738	36.5529	36.5374	36.5314	36.5337	36.5092	36.49	36.4674	36.4824	36.4664	36.4458	36.4212	36.4153	36.3806	36.3928	36.3776	36.3886	36.3418	36.335	36.3308	36.3028	36.3062	36.2951	36.2828	36.2604	36.2737	36.2769	36.2319	36.2333	36.2355	36.1885	36.2181	36.1703	36.1894	36.1432	36.1257	36.1239	36.1705	36.8566
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L3-clmp.r1r2_fastp	36.9153	36.7508	36.7532	36.7642	36.7544	36.7646	36.77	36.77	36.7704	36.7737	36.7736	36.7707	36.7733	36.7706	36.7728	36.7717	36.7722	36.7698	36.7727	36.7677	36.7721	36.7686	36.7514	36.7708	36.7695	36.7637	36.7707	36.7715	36.768	36.768	36.7666	36.7671	36.7684	36.7674	36.7689	36.7507	36.7665	36.7644	36.767	36.7676	36.7694	36.7642	36.7624	36.7639	36.7599	36.7626	36.7665	36.7628	36.7634	36.7641	36.7609	36.7516	36.7572	36.7606	36.7601	36.752	36.7544	36.748	36.7384	36.7068	36.7436	36.7321	36.7336	36.7243	36.7272	36.7177	36.7114	36.7014	36.7035	36.6947	36.689	36.6903	36.6797	36.6636	36.6674	36.6553	36.6483	36.6312	36.6299	36.6204	36.6063	36.5751	36.581	36.5757	36.5582	36.5468	36.537	36.5275	36.5241	36.5032	36.4993	36.481	36.4724	36.4504	36.4522	36.4463	36.4301	36.416	36.4091	36.4027	36.3862	36.3771	36.3804	36.3614	36.3427	36.3582	36.3388	36.2873	36.3179	36.3185	36.2984	36.2728	36.2714	36.2826	36.2652	36.2519	36.2382	36.2347	36.3125	36.86
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9091	36.743	36.7478	36.7478	36.7516	36.7532	36.7562	36.7554	36.7582	36.7558	36.7567	36.7568	36.7557	36.7573	36.7414	36.7607	36.7559	36.7596	36.7558	36.7536	36.7568	36.7563	36.757	36.7573	36.7599	36.754	36.7568	36.7567	36.7529	36.7559	36.7516	36.7543	36.7529	36.7524	36.7523	36.7512	36.7518	36.7508	36.7543	36.7506	36.7485	36.7481	36.745	36.7471	36.7449	36.748	36.7516	36.7447	36.7503	36.7555	36.7459	36.7353	36.7455	36.7454	36.7417	36.7397	36.738	36.7287	36.7207	36.7279	36.725	36.7135	36.7143	36.7136	36.7098	36.704	36.6921	36.688	36.6823	36.6714	36.6597	36.6695	36.6573	36.6449	36.6409	36.622	36.615	36.5998	36.5654	36.5868	36.5808	36.5639	36.5518	36.541	36.5347	36.5205	36.5139	36.4933	36.4986	36.4753	36.4712	36.4546	36.4537	36.4381	36.4341	36.4258	36.4229	36.4077	36.39	36.3854	36.3693	36.376	36.358	36.3347	36.3432	36.3196	36.3006	36.2973	36.286	36.31	36.2758	36.2501	36.2467	36.2415	36.2441	36.2163	36.2162	36.2108	36.282	36.8458
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9093	36.7503	36.7513	36.7541	36.7535	36.7561	36.7587	36.7585	36.7647	36.761	36.7624	36.7593	36.7619	36.7587	36.7619	36.76	36.759	36.7624	36.7547	36.7581	36.7583	36.7609	36.743	36.7518	36.7616	36.763	36.7587	36.7564	36.7558	36.7536	36.7544	36.7556	36.7472	36.7533	36.7519	36.7506	36.7497	36.7513	36.7495	36.7512	36.7435	36.7519	36.7465	36.7481	36.7439	36.7476	36.7466	36.7414	36.7445	36.7504	36.7445	36.7335	36.7394	36.7448	36.737	36.7416	36.7369	36.7263	36.7182	36.7198	36.7156	36.7102	36.7034	36.7039	36.7027	36.6952	36.6796	36.6809	36.6792	36.6706	36.6565	36.662	36.6503	36.5777	36.6359	36.621	36.5919	36.5988	36.5929	36.5778	36.5758	36.5606	36.5441	36.5347	36.5294	36.5136	36.495	36.4743	36.4728	36.4004	36.4445	36.4225	36.4208	36.4086	36.4079	36.403	36.3888	36.3719	36.3555	36.3462	36.3413	36.3199	36.3294	36.2967	36.2887	36.2812	36.2742	36.2625	36.2554	36.2363	36.2303	36.1972	36.2155	36.1947	36.1893	36.1566	36.1584	36.1673	36.2231	36.8603
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9074	36.7405	36.7406	36.7454	36.7423	36.7437	36.7538	36.7479	36.7505	36.7505	36.752	36.7453	36.751	36.7506	36.7505	36.7486	36.7437	36.7492	36.7471	36.7411	36.7463	36.748	36.7476	36.7488	36.7478	36.7471	36.748	36.7441	36.7461	36.7439	36.7258	36.7418	36.746	36.7431	36.7416	36.7393	36.7337	36.7207	36.7387	36.733	36.7318	36.7298	36.7307	36.7321	36.7306	36.7318	36.7435	36.7314	36.7364	36.7361	36.7249	36.7181	36.7242	36.7256	36.7232	36.7187	36.7192	36.7092	36.7038	36.7067	36.7041	36.6899	36.6914	36.6945	36.6899	36.6899	36.6437	36.6622	36.6519	36.6416	36.6468	36.6319	36.6293	36.6213	36.614	36.5982	36.5874	36.5743	36.5713	36.5666	36.5478	36.5304	36.5156	36.5079	36.498	36.4796	36.4604	36.4501	36.4397	36.4251	36.4266	36.3937	36.3767	36.3585	36.3784	36.3621	36.2943	36.3201	36.3172	36.3012	36.2903	36.2893	36.2602	36.2472	36.2605	36.2298	36.2234	36.2142	36.2051	36.205	36.1814	36.1464	36.1617	36.1508	36.1458	36.1409	36.121	36.1076	36.1697	36.8687
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9126	36.7368	36.7548	36.7582	36.7574	36.76	36.7623	36.7627	36.7624	36.7633	36.7657	36.7592	36.7658	36.764	36.7659	36.7609	36.7612	36.7617	36.7583	36.7553	36.7577	36.7601	36.7597	36.7606	36.7631	36.7627	36.7608	36.7618	36.7599	36.7597	36.7607	36.7579	36.7591	36.7539	36.7512	36.7542	36.7497	36.7532	36.7558	36.7541	36.7497	36.7516	36.747	36.7483	36.7419	36.748	36.7312	36.7478	36.7497	36.7527	36.7474	36.7335	36.7412	36.743	36.7431	36.7384	36.7366	36.7302	36.7185	36.7288	36.6896	36.7193	36.7125	36.7077	36.6613	36.6965	36.6942	36.6879	36.6808	36.6655	36.6646	36.6606	36.6477	36.6402	36.6314	36.6185	36.5865	36.5906	36.5925	36.5775	36.5487	36.554	36.5354	36.5225	36.5269	36.5113	36.4919	36.476	36.4717	36.451	36.4383	36.4216	36.4132	36.3989	36.3974	36.3814	36.3646	36.3465	36.3333	36.3341	36.3169	36.315	36.2864	36.2859	36.2714	36.2709	36.2482	36.2532	36.2224	36.2087	36.2055	36.2052	36.2124	36.1764	36.1635	36.1589	36.1764	36.1557	36.1904	36.8628
Tzo-AMta_010-Ex1-6E-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9151	36.7667	36.7694	36.7704	36.7657	36.7716	36.7573	36.7724	36.7762	36.7763	36.7757	36.774	36.7763	36.7751	36.7748	36.7721	36.7703	36.7748	36.7684	36.7655	36.7678	36.7728	36.7713	36.7706	36.7721	36.7697	36.7692	36.7688	36.767	36.7693	36.7687	36.7673	36.7699	36.744	36.7629	36.7649	36.7616	36.7613	36.7592	36.7609	36.7567	36.757	36.7637	36.7581	36.752	36.7548	36.7576	36.7566	36.7571	36.7635	36.7501	36.7426	36.7522	36.7546	36.7131	36.7477	36.7492	36.7376	36.7205	36.7292	36.7342	36.7238	36.7139	36.7107	36.7126	36.7084	36.6939	36.6898	36.6785	36.6682	36.6656	36.6568	36.6576	36.651	36.6372	36.6206	36.6054	36.6054	36.5963	36.58	36.5782	36.5619	36.541	36.5241	36.5259	36.5086	36.4835	36.4772	36.4486	36.4631	36.453	36.4129	36.4079	36.3922	36.3628	36.3832	36.3594	36.3703	36.3384	36.3251	36.3129	36.2897	36.2939	36.2728	36.2667	36.2486	36.2396	36.2347	36.2234	36.2131	36.2053	36.1792	36.1847	36.162	36.1668	36.1155	36.1225	36.1379	36.1654	36.8593
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L3-clmp.r1r2_fastp	36.918	36.7575	36.7611	36.7709	36.7629	36.7723	36.7761	36.7751	36.7766	36.7769	36.7808	36.7774	36.7806	36.7783	36.7788	36.7813	36.7801	36.778	36.7775	36.775	36.7781	36.7771	36.7579	36.777	36.7767	36.7734	36.7778	36.7802	36.779	36.7768	36.7759	36.7729	36.7763	36.7785	36.7766	36.7602	36.7749	36.7762	36.7797	36.7758	36.7799	36.7762	36.7727	36.7713	36.7708	36.7733	36.7782	36.7766	36.7754	36.7747	36.7737	36.7655	36.7672	36.7778	36.7727	36.7668	36.766	36.7568	36.75	36.7121	36.7562	36.7473	36.7419	36.7384	36.7406	36.7313	36.7234	36.7193	36.7207	36.7051	36.7029	36.6992	36.6961	36.6785	36.6815	36.6652	36.6596	36.6434	36.6427	36.6289	36.6182	36.5801	36.5959	36.5872	36.5737	36.5631	36.5604	36.5452	36.5375	36.5226	36.5171	36.4952	36.4886	36.4684	36.4737	36.4546	36.4442	36.4436	36.4261	36.4141	36.4054	36.399	36.3956	36.3799	36.3348	36.3526	36.3505	36.3097	36.344	36.3397	36.3261	36.2977	36.2857	36.2994	36.2661	36.2497	36.2292	36.26	36.2819	36.8581
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9137	36.7499	36.7524	36.7564	36.7573	36.7595	36.762	36.7626	36.7647	36.7602	36.7639	36.7611	36.7644	36.7623	36.744	36.7652	36.7641	36.7639	36.768	36.7618	36.7639	36.7627	36.7654	36.7627	36.7665	36.7664	36.7649	36.7657	36.7653	36.7636	36.76	36.7644	36.7622	36.7624	36.7637	36.7604	36.7605	36.7595	36.7634	36.7597	36.759	36.7597	36.7576	36.7588	36.7567	36.7582	36.7605	36.7551	36.7629	36.7661	36.7559	36.7482	36.7549	36.7595	36.7539	36.7507	36.7511	36.7413	36.734	36.7389	36.7386	36.7281	36.7224	36.7269	36.7221	36.7189	36.7053	36.7007	36.6968	36.688	36.679	36.6833	36.6711	36.6537	36.6633	36.6314	36.6354	36.6122	36.5718	36.6122	36.5945	36.5774	36.5734	36.5585	36.5546	36.5385	36.5313	36.5184	36.5161	36.4956	36.4952	36.478	36.4631	36.4583	36.459	36.4411	36.4299	36.4184	36.4108	36.4024	36.3829	36.382	36.3672	36.3475	36.3398	36.3314	36.3039	36.3137	36.3123	36.306	36.2996	36.2687	36.2745	36.2475	36.2709	36.2407	36.2291	36.2236	36.2605	36.8532
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9113	36.756	36.7553	36.7584	36.7572	36.7586	36.7622	36.7626	36.767	36.765	36.7674	36.7613	36.7681	36.7681	36.7644	36.7669	36.765	36.7695	36.7625	36.7628	36.765	36.7663	36.7481	36.761	36.7732	36.7692	36.7646	36.7634	36.7637	36.7621	36.7593	36.7658	36.7588	36.7617	36.7632	36.7596	36.759	36.7578	36.7607	36.7619	36.753	36.7626	36.7546	36.7588	36.7559	36.7578	36.7554	36.7555	36.757	36.7625	36.7534	36.7454	36.7477	36.7562	36.7484	36.7502	36.7453	36.7357	36.7308	36.7326	36.7283	36.7272	36.7198	36.7133	36.7142	36.7107	36.6875	36.6944	36.6952	36.6826	36.6738	36.6706	36.6605	36.5893	36.6441	36.636	36.6037	36.6096	36.6089	36.5937	36.5836	36.5767	36.5588	36.5562	36.5421	36.524	36.5121	36.482	36.4853	36.4137	36.4539	36.439	36.4325	36.42	36.4262	36.4212	36.3846	36.3774	36.3519	36.3468	36.3532	36.3606	36.3331	36.3018	36.2781	36.2973	36.2842	36.2726	36.2522	36.2354	36.2344	36.2044	36.232	36.2011	36.2204	36.1838	36.1611	36.1545	36.2267	36.8526
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9103	36.7446	36.7476	36.7478	36.7497	36.7513	36.7573	36.7562	36.7569	36.7587	36.7573	36.7515	36.7568	36.7589	36.7583	36.7554	36.7519	36.7586	36.751	36.7491	36.7534	36.7561	36.7551	36.7558	36.7557	36.7572	36.7585	36.7549	36.7533	36.7529	36.734	36.7526	36.7537	36.7517	36.751	36.749	36.7475	36.7303	36.7491	36.7463	36.7436	36.7415	36.7439	36.7452	36.7427	36.7422	36.7526	36.7444	36.7498	36.745	36.7349	36.729	36.7381	36.7401	36.7327	36.7331	36.7319	36.7268	36.7152	36.7217	36.7201	36.7057	36.7	36.709	36.7037	36.6994	36.6622	36.68	36.6683	36.6573	36.6656	36.6441	36.6416	36.6356	36.6309	36.6154	36.6054	36.5927	36.5912	36.5751	36.5664	36.5403	36.53	36.5176	36.511	36.4975	36.4849	36.4601	36.4561	36.4451	36.4402	36.4153	36.3967	36.3826	36.3807	36.3749	36.2951	36.3385	36.3254	36.309	36.3172	36.2669	36.269	36.2692	36.2522	36.2437	36.2213	36.2181	36.2255	36.2006	36.1848	36.1402	36.1719	36.1438	36.163	36.129	36.1072	36.1318	36.1659	36.8637
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9158	36.7435	36.7618	36.7624	36.7648	36.765	36.7703	36.7675	36.7688	36.7723	36.7701	36.7664	36.7716	36.7684	36.7699	36.7689	36.7691	36.7686	36.7675	36.7626	36.7654	36.7704	36.7686	36.7693	36.7714	36.7713	36.7701	36.7695	36.7689	36.7702	36.769	36.7686	36.7665	36.766	36.762	36.7658	36.7606	36.7642	36.7631	36.7641	36.76	36.76	36.7595	36.759	36.7542	36.7624	36.7408	36.7616	36.7615	36.7625	36.7558	36.749	36.7544	36.7571	36.7537	36.7523	36.7492	36.7408	36.7312	36.7392	36.6953	36.7304	36.7279	36.7179	36.6691	36.7089	36.7069	36.696	36.6918	36.6743	36.6741	36.6753	36.6591	36.6519	36.6438	36.6305	36.5957	36.6027	36.6052	36.5919	36.5617	36.5695	36.5504	36.544	36.5289	36.5309	36.51	36.4836	36.4853	36.4677	36.4426	36.4359	36.422	36.4186	36.4102	36.4089	36.3691	36.3732	36.349	36.3552	36.3396	36.3193	36.3154	36.2764	36.2928	36.2792	36.2342	36.2503	36.2358	36.2467	36.2095	36.2003	36.1992	36.1903	36.1523	36.1679	36.1783	36.1551	36.1662	36.8626
Tzo-AMta_011-Ex1-6F-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9184	36.773	36.7785	36.7776	36.7723	36.7773	36.7632	36.7807	36.7829	36.784	36.7813	36.7804	36.7841	36.7811	36.7832	36.779	36.7765	36.7805	36.7801	36.7748	36.7756	36.7802	36.781	36.7782	36.7792	36.7772	36.7813	36.7791	36.7773	36.7766	36.7782	36.7758	36.7785	36.7529	36.771	36.7755	36.7733	36.7735	36.7704	36.7733	36.7684	36.7702	36.7717	36.7658	36.7631	36.7639	36.7683	36.7649	36.7646	36.7716	36.7648	36.7573	36.7646	36.768	36.7242	36.7584	36.7587	36.7505	36.7341	36.7458	36.7465	36.7359	36.7314	36.7282	36.7276	36.7204	36.7097	36.7055	36.6916	36.6863	36.6784	36.6707	36.6712	36.6576	36.6462	36.6363	36.6243	36.6146	36.6145	36.5889	36.5941	36.5718	36.5555	36.5329	36.536	36.5234	36.4973	36.4916	36.4661	36.4831	36.4708	36.4398	36.4214	36.4075	36.3704	36.4104	36.3784	36.3803	36.3392	36.3426	36.3298	36.2879	36.3097	36.2945	36.2714	36.2757	36.2421	36.2705	36.228	36.205	36.2096	36.1644	36.1863	36.1697	36.1741	36.1053	36.1063	36.1181	36.1431	36.8543
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L3-clmp.r1r2_fastp	36.9159	36.7544	36.7554	36.766	36.7601	36.7679	36.7711	36.773	36.7758	36.772	36.7776	36.7738	36.7745	36.774	36.776	36.7765	36.7752	36.7741	36.7737	36.7692	36.7716	36.7703	36.7563	36.7703	36.7707	36.768	36.771	36.7709	36.7702	36.7676	36.7664	36.7648	36.7661	36.7682	36.7659	36.7516	36.765	36.7645	36.7684	36.7639	36.7644	36.763	36.7593	36.7585	36.7577	36.7604	36.7617	36.7578	36.7606	36.7598	36.7588	36.7497	36.7525	36.7589	36.7569	36.7501	36.75	36.7429	36.7333	36.7075	36.7378	36.7321	36.7278	36.7238	36.7224	36.7136	36.7091	36.7026	36.7019	36.6894	36.6866	36.6824	36.6778	36.6614	36.6632	36.6486	36.6445	36.628	36.6296	36.6171	36.6053	36.5674	36.5794	36.5737	36.5659	36.5461	36.5412	36.5238	36.52	36.5053	36.5057	36.4885	36.474	36.4505	36.4563	36.4524	36.4303	36.4227	36.4214	36.4084	36.3958	36.3885	36.3904	36.3703	36.3554	36.356	36.3572	36.3164	36.3228	36.3288	36.3168	36.2968	36.2995	36.2887	36.2818	36.2618	36.2448	36.2542	36.3059	36.8574
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L4-clmp.r1r2_fastp	36.9107	36.7488	36.7514	36.7528	36.754	36.7567	36.7586	36.759	36.7602	36.7591	36.7615	36.7604	36.7607	36.7621	36.7465	36.7635	36.7587	36.7623	36.762	36.7556	36.759	36.7567	36.7596	36.7568	36.7614	36.7589	36.7591	36.7575	36.7563	36.7565	36.7533	36.7546	36.7507	36.7514	36.7518	36.7503	36.7508	36.7507	36.7532	36.7482	36.7456	36.7451	36.7451	36.7449	36.7423	36.7434	36.7472	36.7428	36.7493	36.7504	36.742	36.7321	36.7404	36.7418	36.7374	36.7361	36.7347	36.7265	36.7188	36.7239	36.7244	36.7117	36.7078	36.7101	36.7039	36.7039	36.6914	36.681	36.6815	36.6693	36.661	36.663	36.6578	36.6384	36.6419	36.6159	36.6177	36.5987	36.559	36.5851	36.5793	36.5659	36.5525	36.5443	36.5323	36.5212	36.5192	36.4976	36.502	36.4806	36.4745	36.4622	36.4584	36.4368	36.4402	36.4303	36.4208	36.416	36.389	36.3872	36.3869	36.3863	36.3642	36.3425	36.3349	36.3408	36.314	36.3083	36.3023	36.3084	36.2925	36.2767	36.2718	36.2566	36.271	36.2552	36.2318	36.239	36.2829	36.848
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L5-clmp.r1r2_fastp	36.9094	36.7524	36.754	36.7548	36.7587	36.7573	36.7601	36.7593	36.7645	36.7616	36.7631	36.7601	36.7634	36.7642	36.7635	36.7621	36.7615	36.7634	36.7577	36.7593	36.7592	36.7619	36.7446	36.7551	36.7625	36.7608	36.7606	36.7569	36.756	36.7549	36.7535	36.7556	36.7493	36.7514	36.7507	36.7486	36.748	36.7455	36.7478	36.7472	36.7414	36.7498	36.7434	36.7435	36.7404	36.7441	36.7422	36.743	36.7434	36.7477	36.74	36.7302	36.7348	36.741	36.734	36.735	36.7276	36.7222	36.7152	36.7165	36.7132	36.7078	36.7005	36.6984	36.6982	36.6917	36.6757	36.6801	36.6776	36.6677	36.655	36.6558	36.6457	36.5761	36.6276	36.6173	36.5886	36.5982	36.5897	36.579	36.573	36.5516	36.5465	36.5309	36.5271	36.5107	36.4952	36.4776	36.4713	36.4016	36.4405	36.4282	36.423	36.4047	36.4122	36.4096	36.3844	36.3817	36.3583	36.3399	36.3428	36.3281	36.3366	36.2963	36.2842	36.2984	36.2784	36.2655	36.2532	36.2505	36.2345	36.2184	36.2257	36.2108	36.2158	36.1772	36.1851	36.1903	36.2365	36.8562
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L6-clmp.r1r2_fastp	36.9072	36.7429	36.7431	36.7465	36.7419	36.7444	36.7523	36.7514	36.7517	36.7542	36.7543	36.7471	36.7521	36.7542	36.7518	36.7507	36.7445	36.7523	36.7469	36.7425	36.7466	36.7486	36.7485	36.7478	36.7486	36.7469	36.7476	36.7462	36.7426	36.7425	36.7267	36.7407	36.7409	36.7394	36.7387	36.7368	36.7331	36.7188	36.7351	36.7311	36.7291	36.7275	36.7268	36.7312	36.7267	36.7277	36.7366	36.7275	36.7314	36.7308	36.7204	36.7125	36.7197	36.7247	36.7169	36.7157	36.7149	36.7065	36.6982	36.7031	36.7008	36.6896	36.6842	36.6856	36.6861	36.6852	36.6446	36.6589	36.6498	36.6388	36.6401	36.6289	36.6234	36.615	36.6103	36.5948	36.5855	36.5727	36.5678	36.5593	36.5503	36.5263	36.5173	36.501	36.4932	36.4798	36.4662	36.4517	36.4413	36.4291	36.4271	36.4046	36.3836	36.3664	36.3764	36.3756	36.2928	36.3218	36.3144	36.3073	36.3054	36.2822	36.2834	36.2598	36.2638	36.2438	36.2297	36.2244	36.2199	36.2178	36.1983	36.1617	36.1834	36.1602	36.1691	36.1648	36.1436	36.1417	36.1954	36.8644
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L7-clmp.r1r2_fastp	36.9131	36.7386	36.758	36.7587	36.7597	36.762	36.7634	36.7635	36.7616	36.7646	36.7657	36.7615	36.7666	36.763	36.7662	36.7623	36.7625	36.7605	36.7599	36.7559	36.7596	36.7603	36.7607	36.7613	36.7655	36.7651	36.7601	36.7586	36.7591	36.7576	36.7584	36.7564	36.7554	36.7526	36.7493	36.7525	36.7465	36.752	36.7514	36.75	36.7456	36.7448	36.7456	36.7434	36.7389	36.7451	36.727	36.7445	36.7466	36.7484	36.7398	36.7295	36.7354	36.7407	36.7386	36.7347	36.7336	36.7246	36.7143	36.724	36.6875	36.7159	36.7074	36.7012	36.6577	36.6972	36.6881	36.6817	36.6752	36.6606	36.6592	36.656	36.6476	36.6392	36.6275	36.6123	36.5861	36.5923	36.5909	36.5761	36.5465	36.5515	36.5365	36.526	36.5243	36.5115	36.4947	36.4782	36.4771	36.4545	36.4406	36.4249	36.409	36.4135	36.3974	36.3974	36.3676	36.3648	36.3515	36.3372	36.3275	36.3145	36.3118	36.2924	36.2893	36.2855	36.2622	36.2525	36.2416	36.2179	36.2247	36.2127	36.211	36.1897	36.1731	36.1697	36.1737	36.1682	36.1919	36.8556
Tzo-AMta_012-Ex1-6G-lcwgs-1-2-L8-clmp.r1r2_fastp	36.9157	36.7687	36.7723	36.7731	36.7693	36.7718	36.7622	36.7749	36.7761	36.7789	36.7779	36.7745	36.7788	36.7762	36.7772	36.7726	36.7729	36.7736	36.772	36.7668	36.7697	36.7741	36.7723	36.7698	36.7726	36.7706	36.7704	36.7697	36.7676	36.7653	36.7693	36.7671	36.7685	36.7489	36.7616	36.7656	36.7603	36.7596	36.7607	36.7593	36.7549	36.7548	36.7578	36.7544	36.7483	36.7525	36.7549	36.7507	36.7502	36.7557	36.7462	36.7398	36.7487	36.7494	36.7108	36.7402	36.7435	36.7354	36.7152	36.7275	36.7301	36.7214	36.7101	36.7106	36.7083	36.702	36.6926	36.6911	36.6782	36.665	36.6619	36.6535	36.654	36.6457	36.6289	36.6152	36.6061	36.5991	36.5954	36.5753	36.5776	36.5552	36.5454	36.529	36.527	36.513	36.4977	36.4776	36.4567	36.465	36.4568	36.4284	36.4194	36.3972	36.3689	36.3905	36.3675	36.3694	36.3471	36.3416	36.3323	36.2911	36.3083	36.2815	36.2762	36.2636	36.253	36.258	36.2329	36.2294	36.2091	36.1733	36.2024	36.1891	36.1932	36.1356	36.1299	36.1389	36.175	36.8629
